sample	window_start	window_end	window_mid	control_maternal	control_paternal
017C	26008000	26009000	26008500	0.9617460869565218	0.9596817420435512
017C	26009000	26010000	26009500	0.9801386138613861	0.9913189655172413
017C	26010000	26011000	26010500	0.9930000000000001	0.969868263473054
017C	26011000	26012000	26011500	0.9716234817813765	0.9779615384615384
017C	26012000	26013000	26012500	0.9806923076923076	0.975
017C	26013000	26014000	26013500	0.9832694444444445	0.988132701421801
017C	26014000	26015000	26014500	0.9769447004608296	0.9690154440154441
017C	26015000	26016000	26015500	0.9849660377358489	0.9725787671232876
017C	26016000	26017000	26016500	0.9112068965517243	0.9292769953051645
017C	26017000	26018000	26017500	0.9787435508345979	0.9652715231788079
017C	26018000	26019000	26018500	0.955016077170418	0.9683684210526317
017C	26019000	26020000	26019500	0.9380068965517241	0.9780367647058824
017C	26020000	26021000	26020500	0.9866577777777777	0.9949343434343435
017C	26021000	26022000	26021500	1.0	0.9817560975609757
017C	26022000	26023000	26022500	1.0	0.9683368421052632
017C	26023000	26024000	26023500	0.8222182741116753	0.7956931818181818
017C	26024000	26025000	26024500	0.9952761904761904	0.9655384615384615
017C	26025000	26026000	26025500	1.0	0.9804804878048781
017C	26026000	26027000	26026500	0.9203977272727273	0.9272363636363636
017C	26027000	26028000	26027500	0.9126	0.9332666666666666
017C	26028000	26029000	26028500	0.9198	0.9906666666666667
017C	26029000	26030000	26029500	0.9412483660130718	0.9814166666666666
017C	26030000	26031000	26030500	0.9521595744680851	0.9656488549618321
017C	26031000	26032000	26031500	0.7027432432432433	0.8768984615384616
017C	26032000	26033000	26032500	0.8802574850299401	0.9049803278688525
017C	26033000	26034000	26033500	0.983672131147541	0.9898282828282827
017C	26034000	26035000	26034500	0.945807881773399	0.9828945578231293
017C	26035000	26036000	26035500	0.9219432624113475	0.9736578947368423
017C	26036000	26037000	26036500	0.9940828402366864	0.991987951807229
017C	26037000	26038000	26037500	0.989	0.9737061403508772
017C	26038000	26039000	26038500	1.0	0.9914273504273505
017C	26039000	26040000	26039500	0.9321242937853107	0.9440372670807454
017C	26040000	26041000	26040500	0.9921328125	1.0
017C	26041000	26042000	26041500	0.9957912317327767	0.9713510204081633
017C	26042000	26043000	26042500	0.9594108108108109	0.950077306733167
017C	26043000	26044000	26043500	0.9808019169329073	0.9379344827586206
017C	26044000	26045000	26044500	0.9862064220183486	0.9894973821989529
017C	26045000	26046000	26045500	0.9767093023255814	0.8921736526946108
017C	26046000	26047000	26046500	0.9908256880733946	0.994965
017C	26047000	26048000	26047500	0.9675755395683453	0.9428244897959185
017C	26048000	26049000	26048500	1.0	1.0
017C	26049000	26050000	26049500	0.9945806451612904	0.9943181818181818
017C	26050000	26051000	26050500	1.0	0.9885057471264368
017C	26051000	26052000	26051500	0.9704554455445545	0.99403550295858
017C	26052000	26053000	26052500	1.0	0.9905377358490566
017C	26053000	26054000	26053500	0.9804596949891068	0.9764260355029585
017C	26054000	26055000	26054500	0.9927769784172661	0.9860462962962963
017C	26055000	26056000	26055500	0.9834400000000001	0.983275
017C	26056000	26057000	26056500	0.9678425047438332	0.9546297229219142
017C	26057000	26058000	26057500	0.9575289575289575	0.9230769230769231
017C	26058000	26059000	26058500	0.9880478087649402	0.9524313725490197
017C	26059000	26060000	26059500	0.9592973760932946	0.9907209302325581
017C	26060000	26061000	26060500	0.9685430809399478	1.0
017C	26061000	26062000	26061500	0.9811824644549763	0.9951875
017C	26062000	26063000	26062500	0.7242334217506632	0.5951333333333333
017C	26063000	26064000	26063500	0.6980800915331807	0.6679839999999999
017C	26064000	26065000	26064500	0.008459367945823927	0.0
017C	26065000	26066000	26065500	0.2957649805447471	0.29365102286401923
017C	26066000	26067000	26066500	0.9882174940898346	0.9962631578947367
017C	26067000	26068000	26067500	0.9861230502599653	0.9914756871035941
017C	26068000	26069000	26068500	0.9741428571428571	0.992
017C	26069000	26070000	26069500	0.9394013015184383	0.9419942028985505
017C	26070000	26071000	26070500	0.9633820598006643	0.968564705882353
017C	26071000	26072000	26071500	0.792650406504065	0.7410355329949239
017C	26072000	26073000	26072500	0.9230576923076922	0.9058823529411765
017C	26073000	26074000	26073500	0.9573219373219374	0.9717922535211269
017C	26074000	26075000	26074500	0.9677835820895522	0.980991847826087
017C	26075000	26076000	26075500	0.9391712707182321	0.9493093333333333
017C	26076000	26077000	26076500	0.9678636363636364	0.9080289855072464
017C	26077000	26078000	26077500	0.9898401360544217	0.9601818181818182
017C	26078000	26079000	26078500	0.9809810426540284	0.9776977777777778
017C	26079000	26080000	26079500	0.9864747474747475	0.98552
017C	26080000	26081000	26080500	0.8012140672782875	0.8941655629139074
017C	26081000	26082000	26081500	0.915127358490566	0.8083782383419689
017C	26082000	26083000	26082500	0.9867549668874173	0.9930629370629369
017C	26083000	26084000	26083500	0.9659221183800623	0.9407664473684211
017C	26084000	26085000	26084500	0.9616398467432953	0.8955863453815261
017C	26085000	26086000	26085500	0.8961362007168459	0.9668679867986799
017C	26086000	26087000	26086500	0.9155230769230769	0.7772176165803109
017C	26087000	26088000	26087500	0.9123684210526316	0.9302793017456359
017C	26088000	26089000	26088500	0.8556666666666667	0.8692232142857144
017C	26089000	26090000	26089500	0.8828063063063063	0.9384872881355933
017C	26090000	26091000	26090500	0.9530134228187919	0.9092515151515151
017C	26091000	26092000	26091500	0.9264705882352943	0.9473566433566433
017C	26092000	26093000	26092500	0.9554493927125507	0.9750500963391135
017C	26093000	26094000	26093500	0.8840144927536232	0.9665
017C	26094000	26095000	26094500	0.9347284595300261	0.9887284345047923
017C	26095000	26096000	26095500	0.9785268817204302	0.9849323308270678
017C	26096000	26097000	26096500	0.9181324921135645	0.9675610972568579
017C	26097000	26098000	26097500	0.9168333333333334	0.9702127659574468
017C	26098000	26099000	26098500	0.9374545454545453	0.9281298342541435
017C	26099000	26100000	26099500	0.85725	0.771157142857143
017C	26100000	26101000	26100500	0.9105522388059701	0.9508098159509203
017C	26101000	26102000	26101500	0.8370000000000001	0.8850270270270268
017C	26102000	26103000	26102500	0.8763564356435642	0.8058252427184466
017C	26103000	26104000	26103500	1.0	0.9364285714285715
017C	26104000	26105000	26104500	0.6602767295597486	0.7036666666666667
017C	26105000	26106000	26105500	0.7503333333333333	0.8034999999999999
017C	26106000	26107000	26106500	0.9237754237288135	0.8703323262839878
017C	26107000	26108000	26107500	0.96492	0.8428
017C	26108000	26109000	26108500	0.9739043478260869	0.9818578512396694
017C	26109000	26110000	26109500	0.9511814024390243	0.9896411764705882
017C	26110000	26111000	26110500	0.9707060975609757	0.9684425675675676
017C	26111000	26112000	26111500	0.9812	0.9874435146443514
017C	26112000	26113000	26112500	0.9578105263157893	0.9777528089887638
017C	26113000	26114000	26113500	0.9495564202334631	0.9551106557377049
017C	26114000	26115000	26114500	0.8750489130434783	0.9593513513513514
017C	26115000	26116000	26115500	0.9434010282776352	0.9790209790209791
017C	26116000	26117000	26116500	0.9522698412698414	0.9502320441988952
017C	26117000	26118000	26117500	0.9565889328063242	0.9888268156424581
017C	26118000	26119000	26118500	0.9306470588235295	0.9050510948905109
017C	26119000	26120000	26119500	0.8286	0.8835697674418604
017C	26120000	26121000	26120500	0.873135359116022	0.8626437768240344
017C	26121000	26122000	26121500	0.8984161676646707	0.9254429824561403
017C	26122000	26123000	26122500	0.7332000000000002	0.6956376811594203
017C	26123000	26124000	26123500	0.4388367346938776	0.42636065573770493
017C	26124000	26125000	26124500	0.9185511811023622	0.963220588235294
017C	26125000	26126000	26125500	0.9804549878345499	0.9927826086956523
017C	26126000	26127000	26126500	0.8665555555555555	0.9755853658536585
017C	26127000	26128000	26127500	0.9341687242798353	0.9245408805031448
017C	26128000	26129000	26128500	0.9718450704225353	0.9545
017C	26129000	26130000	26129500	0.8689404761904762	0.844538860103627
017C	26130000	26131000	26130500	0.9194119402985073	0.9497915057915057
017C	26131000	26132000	26131500	0.8823529411764705	0.8686919191919191
017C	26132000	26133000	26132500	0.907425925925926	0.9191081081081083
017C	26133000	26134000	26133500	0.8492785388127854	0.9703846153846153
017C	26134000	26135000	26134500	0.9924274809160304	0.982438596491228
017C	26135000	26136000	26135500	0.9558897058823528	0.8491904761904762
017C	26136000	26137000	26136500	0.889755	0.9696363636363637
017C	26137000	26138000	26137500	0.782811320754717	0.8749705882352941
017C	26138000	26139000	26138500	0.615	0.6080810810810812
017C	26139000	26140000	26139500	0.9515064935064937	0.9720364656381488
017C	26140000	26141000	26140500	0.9842716049382716	0.9802289603960395
017C	26141000	26142000	26141500	0.9645925155925157	0.9804847826086955
017C	26142000	26143000	26142500	0.8485137614678899	0.7728921348314607
017C	26143000	26144000	26143500	0.8658188405797101	0.9561963636363636
017C	26144000	26145000	26144500	0.942173469387755	0.973971098265896
017C	26145000	26146000	26145500	0.1239932381667919	0.15944444444444447
017C	26146000	26147000	26146500	0.8881485623003195	0.8545726643598617
017C	26147000	26148000	26147500	0.889336170212766	0.9609170731707317
017C	26148000	26149000	26148500	0.9888	0.7886478873239436
017C	26149000	26150000	26149500	0.9493670886075949	0.9631851851851851
017C	26150000	26151000	26150500	0.9095060240963856	1.0
017C	26151000	26152000	26151500	0.9807115384615385	0.9793333333333333
017C	26152000	26153000	26152500	0.4711346153846154	0.49484210526315797
017C	26153000	26154000	26153500	0.9291363636363638	0.9578603896103894
017C	26154000	26155000	26154500	0.7498571428571429	0.929
017C	26155000	26156000	26155500	0.6536003552397868	0.7243282275711159
017C	26156000	26157000	26156500	0.9623412969283277	0.9539330543933054
017C	26157000	26158000	26157500	0.9746835443037974	0.9194032258064515
017C	26158000	26159000	26158500	0.7758979591836734	0.9574468085106383
017C	26159000	26160000	26159500	0.9365822784810127	0.92225
017C	26160000	26161000	26160500	0.9916521739130435	1.0
017C	26161000	26162000	26161500	0.9674180206794685	0.9534433198380566
017C	26162000	26163000	26162500	0.9208750000000001	0.9279189189189189
017C	26163000	26164000	26163500	0.9716760563380282	1.0
017C	26164000	26165000	26164500	NaN	NaN
017C	26165000	26166000	26165500	1.0	0.9903689320388349
017C	26166000	26167000	26166500	0.9935151515151516	0.9956969696969697
017C	26167000	26168000	26167500	0.9650454545454545	0.9347124183006535
017C	26168000	26169000	26168500	0.964859649122807	0.9732767857142858
017C	26169000	26170000	26169500	NaN	NaN
017C	26170000	26171000	26170500	1.0	1.0
017C	26171000	26172000	26171500	1.0	1.0
017C	26172000	26173000	26172500	0.9838709677419355	0.9713225806451614
017C	26173000	26174000	26173500	1.0	0.989909090909091
017C	26174000	26175000	26174500	NaN	0.9523809523809523
017C	26175000	26176000	26175500	NaN	0.6666666666666666
017C	26176000	26177000	26176500	NaN	1.0
017C	26177000	26178000	26177500	0.95	0.9828717948717949
017C	26178000	26179000	26178500	0.9588235294117647	0.9882352941176471
017C	26179000	26180000	26179500	0.972972972972973	NaN
017C	26180000	26181000	26180500	1.0	NaN
017C	26181000	26182000	26181500	1.0	NaN
017C	26182000	26183000	26182500	1.0	NaN
017C	26183000	26184000	26183500	0.990774193548387	NaN
017C	26184000	26185000	26184500	1.0	NaN
017C	26185000	26186000	26185500	0.892875	NaN
017C	26186000	26187000	26186500	NaN	NaN
017C	26187000	26188000	26187500	0.9511951219512196	NaN
017C	26188000	26189000	26188500	1.0	NaN
017C	26189000	26190000	26189500	0.9773823529411766	NaN
017C	26190000	26191000	26190500	0.9930726643598615	1.0
017C	26191000	26192000	26191500	1.0	0.9166666666666666
017C	26192000	26193000	26192500	1.0	1.0
017C	26193000	26194000	26193500	0.9614999999999999	1.0
017C	26194000	26195000	26194500	1.0	1.0
017C	26195000	26196000	26195500	0.965232638888889	1.0
017C	26196000	26197000	26196500	0.9896340206185568	0.9811320754716981
017C	26197000	26198000	26197500	0.94425	0.9
017C	26198000	26199000	26198500	NaN	NaN
017C	26199000	26200000	26199500	0.97303355704698	0.9859154929577465
017C	26200000	26201000	26200500	0.9931116173120729	1.0
017C	26201000	26202000	26201500	0.9714964539007094	0.9834683195592288
017C	26202000	26203000	26202500	0.9608051948051949	0.9927463768115942
017C	26203000	26204000	26203500	0.9125242718446601	0.9692000000000001
017C	26204000	26205000	26204500	0.9484685714285715	0.9654913793103448
017C	26205000	26206000	26205500	0.9540878661087866	0.9340598802395209
017C	26206000	26207000	26206500	0.952730909090909	0.9473473684210526
017C	26207000	26208000	26207500	0.9566995305164318	0.986736842105263
017C	26208000	26209000	26208500	0.9687899686520377	0.971848
017C	26209000	26210000	26209500	0.9035813253012047	0.9706428571428571
017C	26210000	26211000	26210500	0.8843214285714284	0.9661348314606742
017C	26211000	26212000	26211500	0.7476407766990292	0.8596666666666668
017C	26212000	26213000	26212500	0.432645390070922	0.3872832369942196
017C	26213000	26214000	26213500	0.8219692307692307	0.8155913200723327
017C	26214000	26215000	26214500	0.6961772151898735	0.9368648648648649
017C	26215000	26216000	26215500	0.8539837837837839	0.8904715447154471
017C	26216000	26217000	26216500	0.9508811188811189	1.0
017C	26217000	26218000	26217500	0.9800613598673301	0.9655557228915661
017C	26218000	26219000	26218500	0.8798406466512703	0.89805
017C	26219000	26220000	26219500	0.9568000000000001	0.8572053571428572
017C	26220000	26221000	26220500	NaN	NaN
017C	26221000	26222000	26221500	0.9135517241379311	0.9696666666666668
017C	26222000	26223000	26222500	0.9597066666666668	0.8867499999999999
017C	26223000	26224000	26223500	0.8825200000000001	0.8743493150684932
017C	26224000	26225000	26224500	0.9615164835164834	0.9269771689497718
017C	26225000	26226000	26225500	0.97675	0.960112
017C	26226000	26227000	26226500	0.9011703296703297	0.8834049079754601
017C	26227000	26228000	26227500	0.8696231884057971	0.7000428571428572
017C	26228000	26229000	26228500	0.9706050420168066	0.9684724409448818
017C	26229000	26230000	26229500	0.8332222222222222	0.9692153846153847
017C	26230000	26231000	26230500	1.0	0.9818181818181818
017C	26231000	26232000	26231500	0.2926079545454545	0.23172493224932253
017C	26232000	26233000	26232500	0.3894736842105263	0.46496488764044935
017C	26233000	26234000	26233500	0.991984	0.9967916666666667
017C	26234000	26235000	26234500	0.9868421052631579	0.9756531440162272
017C	26235000	26236000	26235500	1.0	0.91988
017C	26236000	26237000	26236500	0.8385483870967743	0.7758620689655172
017C	26237000	26238000	26237500	1.0	0.931264705882353
017C	26238000	26239000	26238500	NaN	NaN
017C	26239000	26240000	26239500	0.9605263157894737	0.9366
017C	26240000	26241000	26240500	0.9047142857142858	0.8920687622789785
017C	26241000	26242000	26241500	0.9416666666666667	0.9838989169675089
017C	26242000	26243000	26242500	0.9675659655831742	0.9599965034965033
017C	26243000	26244000	26243500	0.7698157894736842	0.8478115942028985
017C	26244000	26245000	26244500	0.921909090909091	0.9496633165829146
017C	26245000	26246000	26245500	0.9134028776978417	0.9916694214876034
017C	26246000	26247000	26246500	0.9680045662100456	0.9779889502762432
017C	26247000	26248000	26247500	0.9241227678571428	0.9513829787234043
017C	26248000	26249000	26248500	0.9865600000000001	0.9677096774193548
017C	26249000	26250000	26249500	0.8001090909090909	0.9273454545454546
017C	26250000	26251000	26250500	NaN	NaN
017C	26251000	26252000	26251500	0.6744651162790697	0.9625999999999999
017C	26252000	26253000	26252500	0.9144005037783374	0.9263314447592068
